Site,Species,Hour,Minutes,NightLight_10K,NightLight_5K,NightLight_3K
Anhembi1,Mazama_gouazoubira,18,7,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,2,3,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,5,6,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,9,22,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,17,43,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,0,52,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,18,55,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,1,18,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,4,42,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,19,36,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,2,51,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,20,28,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,21,16,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,18,45,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,21,28,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,23,57,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,3,14,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,18,21,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,18,59,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,19,40,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,21,1,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,0,33,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,4,9,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,5,21,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,21,13,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,23,20,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,18,3,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,20,22,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,21,7,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,17,53,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,18,11,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,2,11,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,4,32,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,19,59,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,20,16,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,5,6,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,19,40,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,22,8,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,2,17,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,17,19,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,19,0,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,23,15,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,4,26,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,18,18,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,23,57,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,0,18,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,21,38,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,3,30,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,22,15,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,0,11,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,19,17,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,22,2,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,19,53,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,2,43,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,22,48,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,2,44,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,5,42,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,23,54,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,18,59,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,20,35,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,22,35,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,1,23,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,2,4,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,4,48,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,23,25,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,1,28,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,23,30,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,2,38,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,20,32,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,23,51,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,3,36,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,17,34,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,19,5,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,21,43,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,0,23,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,0,54,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,4,16,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,20,6,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,22,51,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,3,28,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,21,25,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,23,25,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,18,29,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,4,28,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,3,49,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,0,27,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,3,25,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,23,5,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,4,33,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,3,8,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,23,41,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,8,38,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,12,59,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,0,10,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,1,0,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,4,11,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,18,47,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,2,5,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,4,3,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,23,34,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,0,18,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,21,8,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,0,57,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,1,5,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,0,3,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,3,9,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,4,10,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,22,47,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,3,7,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,2,37,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,3,0,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,1,29,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,6,16,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,11,1,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,5,55,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,17,40,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,21,28,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,22,17,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,15,22,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,14,16,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,4,51,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,12,36,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,17,22,0.228274003,0.21604,0.080339298
Anhembi1,Mazama_gouazoubira,1,15,0.228274003,0.21604,0.080339298
Caetetus,Mazama_gouazoubira,18,52,0.202489004,0.074653298,0.051570699
Caetetus,Mazama_gouazoubira,19,2,0.202489004,0.074653298,0.051570699
Caetetus,Mazama_gouazoubira,21,30,0.202489004,0.074653298,0.051570699
Caetetus,Mazama_gouazoubira,0,57,0.202489004,0.074653298,0.051570699
Caetetus,Mazama_gouazoubira,1,46,0.202489004,0.074653298,0.051570699
Caetetus,Mazama_gouazoubira,22,28,0.202489004,0.074653298,0.051570699
Caetetus,Mazama_gouazoubira,18,41,0.202489004,0.074653298,0.051570699
Martinopolis,Mazama_gouazoubira,8,27,0.057776,0.040970702,0.0374314
Morro_do_Diabo,Mazama_gouazoubira,5,16,0.018761801,0.00978855,0.00837203
Morro_do_Diabo,Mazama_gouazoubira,7,12,0.018761801,0.00978855,0.00837203
Morro_do_Diabo,Mazama_gouazoubira,22,11,0.018761801,0.00978855,0.00837203
Morro_do_Diabo,Mazama_gouazoubira,17,54,0.018761801,0.00978855,0.00837203
Morro_do_Diabo,Mazama_gouazoubira,2,27,0.018761801,0.00978855,0.00837203
Morro_do_Diabo,Mazama_gouazoubira,14,37,0.018761801,0.00978855,0.00837203
Morro_do_Diabo,Mazama_gouazoubira,3,42,0.018761801,0.00978855,0.00837203
Morro_do_Diabo,Mazama_gouazoubira,4,7,0.018761801,0.00978855,0.00837203
Morro_do_Diabo,Mazama_gouazoubira,20,32,0.018761801,0.00978855,0.00837203
Morro_do_Diabo,Mazama_gouazoubira,2,27,0.018761801,0.00978855,0.00837203
Morro_do_Diabo,Mazama_gouazoubira,22,55,0.018761801,0.00978855,0.00837203
Morro_do_Diabo,Mazama_gouazoubira,0,35,0.018761801,0.00978855,0.00837203
Morro_do_Diabo,Mazama_gouazoubira,20,51,0.018761801,0.00978855,0.00837203
Morro_do_Diabo,Mazama_gouazoubira,9,38,0.018761801,0.00978855,0.00837203
Morro_do_Diabo,Mazama_gouazoubira,4,26,0.018761801,0.00978855,0.00837203
Morro_do_Diabo,Mazama_gouazoubira,9,29,0.018761801,0.00978855,0.00837203
Morro_do_Diabo,Mazama_gouazoubira,4,49,0.018761801,0.00978855,0.00837203
Morro_do_Diabo,Mazama_gouazoubira,1,31,0.018761801,0.00978855,0.00837203
Morro_do_Diabo,Mazama_gouazoubira,2,44,0.018761801,0.00978855,0.00837203
Morro_do_Diabo,Mazama_gouazoubira,18,48,0.018761801,0.00978855,0.00837203
Morro_do_Diabo,Mazama_gouazoubira,17,51,0.018761801,0.00978855,0.00837203
Morro_do_Diabo,Mazama_gouazoubira,2,59,0.018761801,0.00978855,0.00837203
Morro_do_Diabo,Mazama_gouazoubira,0,47,0.018761801,0.00978855,0.00837203
Morro_do_Diabo,Mazama_gouazoubira,4,50,0.018761801,0.00978855,0.00837203
Morro_do_Diabo,Mazama_gouazoubira,5,10,0.018761801,0.00978855,0.00837203
Morro_do_Diabo,Mazama_gouazoubira,22,19,0.018761801,0.00978855,0.00837203
Morro_do_Diabo,Mazama_gouazoubira,21,47,0.018761801,0.00978855,0.00837203
Morro_do_Diabo,Mazama_gouazoubira,21,39,0.018761801,0.00978855,0.00837203
Morro_do_Diabo,Mazama_gouazoubira,1,11,0.018761801,0.00978855,0.00837203
Morro_do_Diabo,Mazama_gouazoubira,11,43,0.018761801,0.00978855,0.00837203
Morro_do_Diabo,Mazama_gouazoubira,5,8,0.018761801,0.00978855,0.00837203
Morro_do_Diabo,Mazama_gouazoubira,13,33,0.018761801,0.00978855,0.00837203
Morro_do_Diabo,Mazama_gouazoubira,5,21,0.018761801,0.00978855,0.00837203
Morro_do_Diabo,Mazama_gouazoubira,5,1,0.018761801,0.00978855,0.00837203
Morro_do_Diabo,Mazama_gouazoubira,7,2,0.018761801,0.00978855,0.00837203
Morro_do_Diabo,Mazama_gouazoubira,2,11,0.018761801,0.00978855,0.00837203
Morro_do_Diabo,Mazama_gouazoubira,4,47,0.018761801,0.00978855,0.00837203
Morro_do_Diabo,Mazama_gouazoubira,18,1,0.018761801,0.00978855,0.00837203
Morro_do_Diabo,Mazama_gouazoubira,10,38,0.018761801,0.00978855,0.00837203
Morro_do_Diabo,Mazama_gouazoubira,5,49,0.018761801,0.00978855,0.00837203
Morro_do_Diabo,Mazama_gouazoubira,16,52,0.018761801,0.00978855,0.00837203
Morro_do_Diabo,Mazama_gouazoubira,19,27,0.018761801,0.00978855,0.00837203
Morro_do_Diabo,Mazama_gouazoubira,5,43,0.018761801,0.00978855,0.00837203
Morro_do_Diabo,Mazama_gouazoubira,7,33,0.018761801,0.00978855,0.00837203
Piracicaba1,Mazama_gouazoubira,6,9,1.623939991,2.008239985,0.920593023
Piracicaba1,Mazama_gouazoubira,3,58,1.623939991,2.008239985,0.920593023
Piracicaba1,Mazama_gouazoubira,7,28,1.623939991,2.008239985,0.920593023
Votuporanga,Mazama_gouazoubira,9,36,0.332904994,0.949056983,0.096624501
Votuporanga,Mazama_gouazoubira,18,44,0.332904994,0.949056983,0.096624501
Votuporanga,Mazama_gouazoubira,5,41,0.332904994,0.949056983,0.096624501
Votuporanga,Mazama_gouazoubira,15,0,0.332904994,0.949056983,0.096624501
Votuporanga,Mazama_gouazoubira,16,31,0.332904994,0.949056983,0.096624501
Carlos_Botelho,Mazama_gouazoubira,19,2,0.0530174,0.100855,0.181837007
Carlos_Botelho,Mazama_gouazoubira,20,50,0.0530174,0.100855,0.181837007
Carlos_Botelho,Mazama_gouazoubira,1,41,0.0530174,0.100855,0.181837007
Carlos_Botelho,Mazama_gouazoubira,0,22,0.0530174,0.100855,0.181837007
Carlos_Botelho,Mazama_gouazoubira,5,4,0.0530174,0.100855,0.181837007
Carlos_Botelho,Mazama_gouazoubira,23,36,0.0530174,0.100855,0.181837007
Carlos_Botelho,Mazama_gouazoubira,2,2,0.0530174,0.100855,0.181837007
Carlos_Botelho,Mazama_gouazoubira,16,44,0.0530174,0.100855,0.181837007
Carlos_Botelho,Mazama_gouazoubira,7,19,0.0530174,0.100855,0.181837007
Carlos_Botelho,Mazama_gouazoubira,18,32,0.0530174,0.100855,0.181837007
Carlos_Botelho,Mazama_gouazoubira,0,53,0.0530174,0.100855,0.181837007
Carlos_Botelho,Mazama_gouazoubira,23,24,0.0530174,0.100855,0.181837007
Carlos_Botelho,Mazama_gouazoubira,23,27,0.0530174,0.100855,0.181837007
Carlos_Botelho,Mazama_gouazoubira,18,42,0.0530174,0.100855,0.181837007
Carlos_Botelho,Mazama_gouazoubira,2,34,0.0530174,0.100855,0.181837007
Carlos_Botelho,Mazama_gouazoubira,1,49,0.0530174,0.100855,0.181837007
Carlos_Botelho,Mazama_gouazoubira,22,5,0.0530174,0.100855,0.181837007
Carlos_Botelho,Mazama_gouazoubira,18,50,0.0530174,0.100855,0.181837007
Intervales,Mazama_gouazoubira,17,23,0.00919312,0.010537,0.0123196
Intervales,Mazama_gouazoubira,17,53,0.00919312,0.010537,0.0123196
Intervales,Mazama_gouazoubira,2,1,0.00919312,0.010537,0.0123196
Intervales,Mazama_gouazoubira,3,14,0.00919312,0.010537,0.0123196
Intervales,Mazama_gouazoubira,23,35,0.00919312,0.010537,0.0123196
Intervales,Mazama_gouazoubira,2,17,0.00919312,0.010537,0.0123196
Intervales,Mazama_gouazoubira,1,11,0.00919312,0.010537,0.0123196
Intervales,Mazama_gouazoubira,22,56,0.00919312,0.010537,0.0123196
Intervales,Mazama_gouazoubira,0,30,0.00919312,0.010537,0.0123196
Intervales,Mazama_gouazoubira,23,29,0.00919312,0.010537,0.0123196
Intervales,Mazama_gouazoubira,22,23,0.00919312,0.010537,0.0123196
Intervales,Mazama_gouazoubira,23,47,0.00919312,0.010537,0.0123196
Intervales,Mazama_gouazoubira,0,7,0.00919312,0.010537,0.0123196
Ilha_do_Cardoso,Mazama_gouazoubira,18,0,0.269225001,0.023534499,0.0280379
Ilha_do_Cardoso,Mazama_gouazoubira,21,40,0.269225001,0.023534499,0.0280379
Ilha_do_Cardoso,Mazama_gouazoubira,17,59,0.269225001,0.023534499,0.0280379
Ilha_do_Cardoso,Mazama_gouazoubira,20,42,0.269225001,0.023534499,0.0280379
Ilha_do_Cardoso,Mazama_gouazoubira,1,31,0.269225001,0.023534499,0.0280379
Ilha_do_Cardoso,Mazama_gouazoubira,21,37,0.269225001,0.023534499,0.0280379
Ilha_do_Cardoso,Mazama_gouazoubira,0,1,0.269225001,0.023534499,0.0280379
Ilha_do_Cardoso,Mazama_gouazoubira,19,19,0.269225001,0.023534499,0.0280379
Alvinlandia,Mazama_gouazoubira,23,50,0.228619993,0.528104007,0.095633902
Cesarino_Afonso,Mazama_gouazoubira,14,47,0.0153701,0.00487907,0.00217242
Cesarino_Afonso,Mazama_gouazoubira,15,32,0.0153701,0.00487907,0.00217242
Cesarino_Afonso,Mazama_gouazoubira,23,27,0.0153701,0.00487907,0.00217242
Cesarino_Afonso,Mazama_gouazoubira,0,45,0.0153701,0.00487907,0.00217242
Cesarino_Afonso,Mazama_gouazoubira,1,54,0.0153701,0.00487907,0.00217242
Cesarino_Afonso,Mazama_gouazoubira,4,3,0.0153701,0.00487907,0.00217242
Cesarino_Afonso,Mazama_gouazoubira,10,58,0.0153701,0.00487907,0.00217242
Piracaia,Mazama_gouazoubira,7,58,0.154033005,0.105757996,0.100703001
Piracaia,Mazama_gouazoubira,12,5,0.154033005,0.105757996,0.100703001
Piacatu,Mazama_gouazoubira,23,28,0.0374397,0.0292092,0.028847899
Piacatu,Mazama_gouazoubira,1,51,0.0374397,0.0292092,0.028847899
Piacatu,Mazama_gouazoubira,1,22,0.0374397,0.0292092,0.028847899
Piacatu,Mazama_gouazoubira,1,15,0.0374397,0.0292092,0.028847899
Piacatu,Mazama_gouazoubira,21,56,0.0374397,0.0292092,0.028847899
Piacatu,Mazama_gouazoubira,22,47,0.0374397,0.0292092,0.028847899
Piracicaba,Mazama_gouazoubira,10,58,0.294449002,0.218134001,0.200813994
Valentim_Gentil,Mazama_gouazoubira,23,33,0.879989982,0.248898,0.126780003
Valentim_Gentil,Mazama_gouazoubira,7,32,0.879989982,0.248898,0.126780003
Valentim_Gentil,Mazama_gouazoubira,12,13,0.879989982,0.248898,0.126780003
Valentim_Gentil,Mazama_gouazoubira,17,8,0.879989982,0.248898,0.126780003
Anhembi,Mazama_gouazoubira,10,53,0.093518198,0.088011198,0.084569298
Anhembi,Mazama_gouazoubira,22,15,0.093518198,0.088011198,0.084569298
Anhembi,Mazama_gouazoubira,7,0,0.093518198,0.088011198,0.084569298
Anhembi,Mazama_gouazoubira,10,6,0.093518198,0.088011198,0.084569298
Anhembi,Mazama_gouazoubira,12,4,0.093518198,0.088011198,0.084569298
Anhembi,Mazama_gouazoubira,15,6,0.093518198,0.088011198,0.084569298
Anhembi,Mazama_gouazoubira,9,17,0.093518198,0.088011198,0.084569298
Corumbatai,Mazama_gouazoubira,11,49,0.461466014,0.591708004,0.639600992
Amparo,Nasua_nasua,4,46,1.193070054,0.309419006,0.280874997
Amparo,Nasua_nasua,5,12,1.193070054,0.309419006,0.280874997
Amparo,Nasua_nasua,10,3,1.193070054,0.309419006,0.280874997
Amparo,Nasua_nasua,16,2,1.193070054,0.309419006,0.280874997
Anhembi1,Nasua_nasua,12,28,0.228274003,0.21604,0.080339298
Anhembi1,Nasua_nasua,19,32,0.228274003,0.21604,0.080339298
Anhembi1,Nasua_nasua,13,31,0.228274003,0.21604,0.080339298
Anhembi1,Nasua_nasua,18,15,0.228274003,0.21604,0.080339298
Anhembi1,Nasua_nasua,13,15,0.228274003,0.21604,0.080339298
Anhembi1,Nasua_nasua,13,3,0.228274003,0.21604,0.080339298
Araras,Nasua_nasua,9,5,1.926110029,0.372794986,0.283347011
Araras,Nasua_nasua,15,28,1.926110029,0.372794986,0.283347011
Dinamerica,Nasua_nasua,9,45,1.267910004,0.116439,0.111527003
Dinamerica,Nasua_nasua,8,14,1.267910004,0.116439,0.111527003
ESEC_Mico_Leao_Preto,Nasua_nasua,16,8,0.039714798,0.017632,0.0115828
ESEC_Mico_Leao_Preto,Nasua_nasua,12,32,0.039714798,0.017632,0.0115828
Iracemapolis,Nasua_nasua,17,56,1.623939991,0.87094003,1.016569972
Iracemapolis,Nasua_nasua,8,52,1.623939991,0.87094003,1.016569972
Iracemapolis,Nasua_nasua,8,7,1.623939991,0.87094003,1.016569972
Iracemapolis,Nasua_nasua,17,41,1.623939991,0.87094003,1.016569972
Iracemapolis,Nasua_nasua,7,59,1.623939991,0.87094003,1.016569972
Iracemapolis,Nasua_nasua,16,7,1.623939991,0.87094003,1.016569972
Irapua,Nasua_nasua,14,54,0.396082014,0.186593994,0.292665988
Martinopolis,Nasua_nasua,13,13,0.057776,0.040970702,0.0374314
Martinopolis,Nasua_nasua,7,33,0.057776,0.040970702,0.0374314
Matao,Nasua_nasua,17,54,0.212401003,0.138391003,0.106256999
Matao,Nasua_nasua,17,28,0.212401003,0.138391003,0.106256999
Matao,Nasua_nasua,18,16,0.212401003,0.138391003,0.106256999
Matao,Nasua_nasua,17,36,0.212401003,0.138391003,0.106256999
Matao,Nasua_nasua,15,59,0.212401003,0.138391003,0.106256999
Matao,Nasua_nasua,16,13,0.212401003,0.138391003,0.106256999
Matao,Nasua_nasua,9,57,0.212401003,0.138391003,0.106256999
Matao,Nasua_nasua,18,34,0.212401003,0.138391003,0.106256999
Morro_do_Diabo,Nasua_nasua,18,16,0.018761801,0.00978855,0.00837203
Morro_do_Diabo,Nasua_nasua,12,24,0.018761801,0.00978855,0.00837203
Morro_do_Diabo,Nasua_nasua,9,17,0.018761801,0.00978855,0.00837203
Morro_do_Diabo,Nasua_nasua,13,25,0.018761801,0.00978855,0.00837203
Morro_do_Diabo,Nasua_nasua,17,41,0.018761801,0.00978855,0.00837203
Novo_Horizonte,Nasua_nasua,8,8,0.629979014,0.097237401,0.094932802
Novo_Horizonte,Nasua_nasua,7,18,0.629979014,0.097237401,0.094932802
Novo_Horizonte,Nasua_nasua,14,16,0.629979014,0.097237401,0.094932802
Novo_Horizonte,Nasua_nasua,8,37,0.629979014,0.097237401,0.094932802
Novo_Horizonte,Nasua_nasua,9,8,0.629979014,0.097237401,0.094932802
Porangaba,Nasua_nasua,9,17,0.430094987,0.412360013,0.256601989
Porangaba,Nasua_nasua,17,13,0.430094987,0.412360013,0.256601989
Porangaba,Nasua_nasua,9,34,0.430094987,0.412360013,0.256601989
Porangaba,Nasua_nasua,15,21,0.430094987,0.412360013,0.256601989
Sao_Jose_Rio_Pardo,Nasua_nasua,4,55,0.235854998,0.104506001,0.120008998
Sao_Jose_Rio_Pardo,Nasua_nasua,11,58,0.235854998,0.104506001,0.120008998
Sao_Jose_Rio_Pardo,Nasua_nasua,11,13,0.235854998,0.104506001,0.120008998
Sta_Barbara_Oeste,Nasua_nasua,12,33,4.45909977,1.202630043,1.001710057
Sta_Barbara_Oeste,Nasua_nasua,13,37,4.45909977,1.202630043,1.001710057
Sta_Barbara_Oeste,Nasua_nasua,16,30,4.45909977,1.202630043,1.001710057
Sta_Rosa_Viterbo,Nasua_nasua,7,48,0.391250998,0.118318997,0.116228998
Caetetus,Nasua_nasua,10,53,0.202489004,0.074653298,0.051570699
Caetetus,Nasua_nasua,4,24,0.202489004,0.074653298,0.051570699
Caetetus,Nasua_nasua,13,2,0.202489004,0.074653298,0.051570699
Caetetus,Nasua_nasua,8,12,0.202489004,0.074653298,0.051570699
Caetetus,Nasua_nasua,15,42,0.202489004,0.074653298,0.051570699
Caetetus,Nasua_nasua,15,30,0.202489004,0.074653298,0.051570699
Caetetus,Nasua_nasua,10,48,0.202489004,0.074653298,0.051570699
Caetetus,Nasua_nasua,16,1,0.202489004,0.074653298,0.051570699
Caetetus,Nasua_nasua,15,23,0.202489004,0.074653298,0.051570699
Caetetus,Nasua_nasua,9,29,0.202489004,0.074653298,0.051570699
Caetetus,Nasua_nasua,13,13,0.202489004,0.074653298,0.051570699
Caetetus,Nasua_nasua,16,7,0.202489004,0.074653298,0.051570699
Caetetus,Nasua_nasua,9,53,0.202489004,0.074653298,0.051570699
Caetetus,Nasua_nasua,11,21,0.202489004,0.074653298,0.051570699
Caetetus,Nasua_nasua,16,37,0.202489004,0.074653298,0.051570699
