Site	UnPlot	UniquePair	Treatment	Time	RealTime	jaccdist	Heucdist	Abund	Estar	Hstar	Dstar	Adpalms
CAR	CARopen10	CAR10	open	60	60	0,476956005	0,609836766	25	0,326058507	0,210619752	1,28605849	7
CAR	CARclosed11	CAR11	closed	60	60	0,509060109	0,630305091	50	0,605356656	1,174743476	4,239528322	6
CAR	CARopen11	CAR11	open	60	60	0,467936739	0,605086616	36	0,569663838	1,210289731	3,944430076	6
CAR	CARclosed12	CAR12	closed	60	60	0,492378004	0,602296745	31	0,523748681	1,204416664	3,785029304	7
CAR	CARopen12	CAR12	open	60	60	0,451161054	0,51901619	26	0,543906251	0,785157798	2,712228201	7
CAR	CARclosed14	CAR14	closed	60	60	0,65189616	0,938858309	33	0,849563785	1,970826626	8,070962873	2
CAR	CARopen14	CAR14	open	60	60	0,700637902	1,002157258	14	0,865616348	0,960128541	3,680679096	2
CAR	CARclosed15	CAR15	closed	60	60	0,559099639	0,673164867	66	0,420532279	0,926250184	2,862331281	6
CAR	CARopen15	CAR15	open	60	60	0,662957023	0,892064053	19	0,790208549	1,420283328	5,230029146	6
CAR	CARclosed2	CAR2	closed	60	60	0,684918135	0,997221539	52	0,890782692	2,606717156	11,98679609	5
CAR	CARopen2	CAR2	open	60	60	0,657010676	0,874183352	51	0,643483197	1,215362434	4,517644937	5
CAR	CARclosed3	CAR3	closed	60	60	0,694656923	0,970420351	38	0,589599319	0,932655224	3,32295008	4
CAR	CARopen3	CAR3	open	60	60	0,530050327	0,610501602	15	0,725436516	1,334992087	4,525552476	4
CAR	CARclosed4	CAR4	closed	60	60	0,718061772	1,039628852	72	0,39738823	0,775195844	2,519270795	1
CAR	CARopen4	CAR4	open	60	60	0,68865061	0,992482743	36	0,649057316	1,842194977	6,296954866	1
CAR	CARclosed5	CAR5	closed	60	60	0,703966514	0,937985025	68	0,187480612	0,240183116	1,30235319	7
CAR	CARopen5	CAR5	open	60	60	0,500027469	0,685599875	51	0,598074408	1,122680715	3,762682634	7
CAR	CARclosed8	CAR8	closed	60	60	0,594867545	0,715139522	109	0,429570711	1,354995258	4,466432348	9
CAR	CARopen8	CAR8	open	60	60	0,670317115	0,801301296	52	0,320599039	0,463566767	1,720664278	9
CAR	CARclosed9	CAR9	closed	60	60	0,567050742	0,597939761	88	0,357616599	0,89780819	2,776631348	16
CAR	CARopen9	CAR9	open	60	60	0,554374963	0,623236596	39	0,242438092	0,225662884	1,291833961	16
CAR	CARclosed1	CAR1	closed	66	67	0,532225893	0,666749768	33	0,676768224	1,183423478	4,5245286	5
CAR	CARopen1	CAR1	open	66	67	0,657650174	0,754353157	20	NA	NA	NA	5
CAR	CARclosed10	CAR10	closed	66	67	0,623383598	0,620849383	96	0,249433543	0,438370474	1,639391004	7
CAR	CARopen10	CAR10	open	66	67	0,446153574	0,611972261	28	0,287404402	0,187920919	1,245495653	7
CAR	CARclosed11	CAR11	closed	66	67	0,504586106	0,602250716	59	0,52727497	0,958974043	3,295556902	6
CAR	CARopen11	CAR11	open	66	67	0,450290578	0,581051183	36	0,51204312	0,9457461	2,945363865	6
CAR	CARclosed12	CAR12	closed	66	67	0,485692512	0,590967971	31	0,505741824	1,152767645	3,612107407	7
CAR	CARopen12	CAR12	open	66	67	0,447283209	0,544053961	21	0,61298456	0,807442136	2,837287944	7
CAR	CARclosed14	CAR14	closed	66	67	0,652808871	0,950529017	32	0,895468996	2,130544122	8,54613548	2
CAR	CARopen14	CAR14	open	66	67	0,697336074	0,980107891	13	0,865616348	0,960128541	3,680679096	2
CAR	CARclosed15	CAR15	closed	66	67	0,5439772	0,653975369	55	0,491743026	1,078340954	3,371088491	6
CAR	CARopen15	CAR15	open	66	67	0,737180708	1,069971238	14	NA	NA	NA	6
CAR	CARclosed2	CAR2	closed	66	67	0,671199402	0,984845725	44	0,844973227	2,422671527	10,05204764	5
CAR	CARopen2	CAR2	open	66	67	0,676138508	0,876149132	47	0,643483197	1,215362434	4,517644937	5
CAR	CARclosed3	CAR3	closed	66	67	0,710333782	1,020509723	34	0,608484737	0,668649437	2,411542305	4
CAR	CARopen3	CAR3	open	66	67	0,508694561	0,58973836	12	0,758652375	1,215699211	4,324527372	4
CAR	CARclosed4	CAR4	closed	66	67	0,717611342	1,041774738	68	0,413725858	0,810243357	2,64356291	1
CAR	CARopen4	CAR4	open	66	67	0,720842738	1,036800884	34	0,642617555	1,675352386	5,706817506	1
CAR	CARclosed5	CAR5	closed	66	67	0,692356964	0,939041196	61	0,197733285	0,237469649	1,300816736	7
CAR	CARopen5	CAR5	open	66	67	0,468257216	0,653367529	45	0,573190782	0,929240897	3,127950683	7
CAR	CARclosed8	CAR8	closed	66	67	0,613805801	0,736919449	104	0,436951755	1,336762839	4,436972734	9
CAR	CARopen8	CAR8	open	66	67	0,671424958	0,801986384	47	0,322263106	0,417608931	1,635189612	9
CAR	CARclosed9	CAR9	closed	66	67	0,544761273	0,611139331	79	0,464474977	1,396025627	4,598485357	16
CAR	CARopen9	CAR9	open	66	67	0,483349303	0,649622953	51	0,37419452	0,344876124	1,521480811	16
CAR	CARclosed1	CAR1	closed	72	73	0,519149525	0,679718375	32	0,676768224	1,183423478	4,5245286	5
CAR	CARopen1	CAR1	open	72	73	0,646968151	0,763069679	19	NA	NA	NA	5
CAR	CARclosed10	CAR10	closed	72	73	0,641531628	0,644350879	93	0,259958851	0,460768049	1,685171754	7
CAR	CARopen10	CAR10	open	72	73	0,490050202	0,640186418	27	0,287404402	0,187920919	1,245495653	7
CAR	CARclosed11	CAR11	closed	72	73	0,512885021	0,658061809	63	0,589528873	1,431001941	4,908707542	6
CAR	CARopen11	CAR11	open	72	73	0,48731158	0,581892056	31	0,478524108	0,803784725	2,497216666	6
CAR	CARclosed12	CAR12	closed	72	73	0,478912837	0,616693835	31	0,543737359	1,255332876	3,962463686	7
CAR	CARopen12	CAR12	open	72	73	0,526107237	0,626650916	21	0,758652375	1,215699211	4,324527372	7
CAR	CARclosed14	CAR14	closed	72	73	0,646379757	0,930450528	34	0,895468996	2,130544122	8,54613548	2
CAR	CARopen14	CAR14	open	72	73	0,682309385	0,964233866	14	0,865616348	0,960128541	3,680679096	2
CAR	CARclosed15	CAR15	closed	72	73	0,520638829	0,636542611	58	0,506411047	1,105870624	3,390771446	6
CAR	CARopen15	CAR15	open	72	73	0,717046233	1,03729513	13	NA	NA	NA	6
CAR	CARclosed2	CAR2	closed	72	73	0,674035689	0,975121093	46	0,844973227	2,422671527	10,05204764	5
CAR	CARopen2	CAR2	open	72	73	0,640010052	0,840765462	46	0,643483197	1,215362434	4,517644937	5
CAR	CARclosed3	CAR3	closed	72	73	0,710061927	1,007767629	34	0,561581029	0,599809958	2,202885395	4
CAR	CARopen3	CAR3	open	72	73	0,500171473	0,638326636	16	0,695003816	1,382656841	4,777616662	4
CAR	CARclosed4	CAR4	closed	72	73	0,715739838	1,027613051	69	0,431999365	0,855241028	2,803600121	1
CAR	CARopen4	CAR4	open	72	73	0,686297394	1,001072476	35	0,642617555	1,675352386	5,706817506	1
CAR	CARclosed5	CAR5	closed	72	73	0,689098618	0,933033785	59	0,206166002	0,248779228	1,318802963	7
CAR	CARopen5	CAR5	open	72	73	0,4883696	0,657956477	49	0,573190782	0,929240897	3,127950683	7
CAR	CARclosed8	CAR8	closed	72	73	0,621201033	0,744050653	103	0,434738236	1,266834603	4,188765753	9
CAR	CARopen8	CAR8	open	72	73	0,676051639	0,825595964	49	0,276723102	0,348172651	1,493824999	9
CAR	CARclosed9	CAR9	closed	72	73	0,563405323	0,635384818	75	0,502694356	1,59974999	5,498643338	16
CAR	CARopen9	CAR9	open	72	73	0,542337105	0,687441355	52	0,343089545	0,317144155	1,461806481	16
