ID,Study_Location_new,Study.reference,Frug_Family,Frugivore_Species,Frugivore_Species2,Frug_Body_Mass,Plant_family,Plant_Species,Plant_Species2,interaction,seed_diameter,Type.of.Interaction,Plant_genus,Plant_specific.epiteth,Plant_origin,Plant_Form,fruit_diameter,fruit_length,seed_length,Fruit_color,Lipid_Score,Plants_IUCN,Frug_Class,Frug_Order,Frug_Genus,Frug_Epitetus,Frug_Group,Frug_Body_Mass.1,Frug_Mean_Gape_Size,Frugivory_score,Frug_Migration_status,Frug_IUCN,Frug_Population_Trend,Study_Location,Latitude,Longitude,Precision,Doi.Link,Study_Method
5590,PE Carlos Botelho,Rodrigues  S B M  2015,Thraupidae,Tangara seledon,Tangara_seledon,18.7,Primulaceae,Myrsine coriacea,Myrsine_coriacea,Tangara seledonMyrsine coriacea,NA,Mutualistic,Myrsine,coriacea,native,tree,3.3,4,NA,black,1,NE,Aves,Passeriformes,Tangara,seledon,Small birds,18.7,6.12,2,RES,LC,Stable,PE Carlos Botelho,-24.141417,-47.974033,preciso,Rede de interaç_es entre aves frugêvoras e plantas em uma _rea de Mata Atl_ntica no sudeste do Brasil. Master thesis. UFSCAR Sorocaba,Network study
5591,PE Carlos Botelho,Rodrigues  S B M  2015,Tyrannidae,Myiozetetes similis,Myiozetetes_similis,28,Primulaceae,Myrsine coriacea,Myrsine_coriacea,Myiozetetes similisMyrsine coriacea,NA,Mutualistic,Myrsine,coriacea,native,tree,3.3,4,NA,black,1,NE,Aves,Passeriformes,Myiozetetes,similis,Small birds,28,9.52,1,MIG,LC,Stable,PE Carlos Botelho,-24.141417,-47.974033,preciso,Rede de interaç_es entre aves frugêvoras e plantas em uma _rea de Mata Atl_ntica no sudeste do Brasil. Master thesis. UFSCAR Sorocaba,Network study
5592,PE Carlos Botelho,Rodrigues  S B M  2015,Pipridae,Chiroxiphia caudata,Chiroxiphia_caudata,25.6,Primulaceae,Myrsine umbellata,Myrsine_umbellata,Chiroxiphia caudataMyrsine umbellata,3.5,Mutualistic,Myrsine,umbellata,native,tree,3.8,4.4,3.7,black,1,NE,Aves,Passeriformes,Chiroxiphia,caudata,Small birds,25.6,9.5,3,RES,LC,Stable,PE Carlos Botelho,-24.141417,-47.974033,preciso,Rede de interaç_es entre aves frugêvoras e plantas em uma _rea de Mata Atl_ntica no sudeste do Brasil. Master thesis. UFSCAR Sorocaba,Network study
5593,PE Carlos Botelho,Rodrigues  S B M  2015,Thraupidae,Dacnis cayana,Dacnis_cayana,13,Primulaceae,Myrsine umbellata,Myrsine_umbellata,Dacnis cayanaMyrsine umbellata,3.5,Mutualistic,Myrsine,umbellata,native,tree,3.8,4.4,3.7,black,1,NE,Aves,Passeriformes,Dacnis,cayana,Small birds,13,5.25,2,RES,LC,Stable,PE Carlos Botelho,-24.141417,-47.974033,preciso,Rede de interaç_es entre aves frugêvoras e plantas em uma _rea de Mata Atl_ntica no sudeste do Brasil. Master thesis. UFSCAR Sorocaba,Network study
5594,PE Carlos Botelho,Rodrigues  S B M  2015,Vireonidae,Vireo olivaceus,Vireo_olivaceus,16.17,Primulaceae,Myrsine umbellata,Myrsine_umbellata,Vireo olivaceusMyrsine umbellata,3.5,Mutualistic,Myrsine,umbellata,native,tree,3.8,4.4,3.7,black,1,NE,Aves,Passeriformes,Vireo,olivaceus,Small birds,16.17,6.76,2,AM,LC,Increasing,PE Carlos Botelho,-24.141417,-47.974033,preciso,Rede de interaç_es entre aves frugêvoras e plantas em uma _rea de Mata Atl_ntica no sudeste do Brasil. Master thesis. UFSCAR Sorocaba,Network study
5595,PE Carlos Botelho,Rodrigues  S B M  2015,Thraupidae,Tachyphonus coronatus,Tachyphonus_coronatus,29.3,Primulaceae,Myrsine umbellata,Myrsine_umbellata,Tachyphonus coronatusMyrsine umbellata,3.5,Mutualistic,Myrsine,umbellata,native,tree,3.8,4.4,3.7,black,1,NE,Aves,Passeriformes,Tachyphonus,coronatus,Small birds,29.3,8.42,2,RES,LC,Stable,PE Carlos Botelho,-24.141417,-47.974033,preciso,Rede de interaç_es entre aves frugêvoras e plantas em uma _rea de Mata Atl_ntica no sudeste do Brasil. Master thesis. UFSCAR Sorocaba,Network study
5596,PE Carlos Botelho,Rodrigues  S B M  2015,Cotingidae,Oxyruncus cristatus,Oxyruncus_cristatus,42,Primulaceae,Myrsine umbellata,Myrsine_umbellata,Oxyruncus cristatusMyrsine umbellata,3.5,Mutualistic,Myrsine,umbellata,native,tree,3.8,4.4,3.7,black,1,NE,Aves,Passeriformes,Oxyruncus,cristatus,Small birds,42,10.17,2,RES,LC,Unknown,PE Carlos Botelho,-24.141417,-47.974033,preciso,Rede de interaç_es entre aves frugêvoras e plantas em uma _rea de Mata Atl_ntica no sudeste do Brasil. Master thesis. UFSCAR Sorocaba,Network study
5597,PE Carlos Botelho,Rodrigues  S B M  2015,Thraupidae,Tangara cyanocephala,Tangara_cyanocephala,18,Primulaceae,Myrsine umbellata,Myrsine_umbellata,Tangara cyanocephalaMyrsine umbellata,3.5,Mutualistic,Myrsine,umbellata,native,tree,3.8,4.4,3.7,black,1,NE,Aves,Passeriformes,Tangara,cyanocephala,Small birds,18,5.17,2,RES,LC,Stable,PE Carlos Botelho,-24.141417,-47.974033,preciso,Rede de interaç_es entre aves frugêvoras e plantas em uma _rea de Mata Atl_ntica no sudeste do Brasil. Master thesis. UFSCAR Sorocaba,Network study
5598,PE Carlos Botelho,Rodrigues  S B M  2015,Thraupidae,Tangara desmaresti,Tangara_desmaresti,20.4,Primulaceae,Myrsine umbellata,Myrsine_umbellata,Tangara desmarestiMyrsine umbellata,3.5,Mutualistic,Myrsine,umbellata,native,tree,3.8,4.4,3.7,black,1,NE,Aves,Passeriformes,Tangara,desmaresti,Small birds,20.4,4.59,2,RES,LC,Stable,PE Carlos Botelho,-24.141417,-47.974033,preciso,Rede de interaç_es entre aves frugêvoras e plantas em uma _rea de Mata Atl_ntica no sudeste do Brasil. Master thesis. UFSCAR Sorocaba,Network study
5599,PE Carlos Botelho,Rodrigues  S B M  2015,Ramphastidae,Ramphastos dicolorus,Ramphastos_dicolorus,331,Primulaceae,Myrsine umbellata,Myrsine_umbellata,Ramphastos dicolorusMyrsine umbellata,3.5,Mutualistic,Myrsine,umbellata,native,tree,3.8,4.4,3.7,black,1,NE,Aves,Piciformes,Ramphastos,dicolorus,Large birds,331,30.1,3,AM,LC,Decreasing,PE Carlos Botelho,-24.141417,-47.974033,preciso,Rede de interaç_es entre aves frugêvoras e plantas em uma _rea de Mata Atl_ntica no sudeste do Brasil. Master thesis. UFSCAR Sorocaba,Network study
5600,PE Carlos Botelho,Rodrigues  S B M  2015,Tyrannidae,Lathrotriccus euleri,Lathrotriccus_euleri,11.35,Primulaceae,Myrsine umbellata,Myrsine_umbellata,Lathrotriccus euleriMyrsine umbellata,3.5,Mutualistic,Myrsine,umbellata,native,tree,3.8,4.4,3.7,black,1,NE,Aves,Passeriformes,Lathrotriccus,euleri,Small birds,11.35,6.84,1,NA,LC,Stable,PE Carlos Botelho,-24.141417,-47.974033,preciso,Rede de interaç_es entre aves frugêvoras e plantas em uma _rea de Mata Atl_ntica no sudeste do Brasil. Master thesis. UFSCAR Sorocaba,Network study
5601,PE Carlos Botelho,Rodrigues  S B M  2015,Picidae,Melanerpes flavifrons,Melanerpes_flavifrons,58,Primulaceae,Myrsine umbellata,Myrsine_umbellata,Melanerpes flavifronsMyrsine umbellata,3.5,Mutualistic,Myrsine,umbellata,native,tree,3.8,4.4,3.7,black,1,NE,Aves,Piciformes,Melanerpes,flavifrons,Small birds,58,10.66,1,RES,LC,Unknown,PE Carlos Botelho,-24.141417,-47.974033,preciso,Rede de interaç_es entre aves frugêvoras e plantas em uma _rea de Mata Atl_ntica no sudeste do Brasil. Master thesis. UFSCAR Sorocaba,Network study
5602,PE Carlos Botelho,Rodrigues  S B M  2015,Turdidae,Turdus leucomelas,Turdus_leucomelas,69.1,Primulaceae,Myrsine umbellata,Myrsine_umbellata,Turdus leucomelasMyrsine umbellata,3.5,Mutualistic,Myrsine,umbellata,native,tree,3.8,4.4,3.7,black,1,NE,Aves,Passeriformes,Turdus,leucomelas,Small birds,69.1,12.55,2,RES,LC,Stable,PE Carlos Botelho,-24.141417,-47.974033,preciso,Rede de interaç_es entre aves frugêvoras e plantas em uma _rea de Mata Atl_ntica no sudeste do Brasil. Master thesis. UFSCAR Sorocaba,Network study
5603,PE Carlos Botelho,Rodrigues  S B M  2015,Tyrannidae,Myiodynastes maculatus,Myiodynastes_maculatus,43.2,Primulaceae,Myrsine umbellata,Myrsine_umbellata,Myiodynastes maculatusMyrsine umbellata,3.5,Mutualistic,Myrsine,umbellata,native,tree,3.8,4.4,3.7,black,1,NE,Aves,Passeriformes,Myiodynastes,maculatus,Small birds,43.2,14.61,1,MIG,LC,Stable,PE Carlos Botelho,-24.141417,-47.974033,preciso,Rede de interaç_es entre aves frugêvoras e plantas em uma _rea de Mata Atl_ntica no sudeste do Brasil. Master thesis. UFSCAR Sorocaba,Network study
5604,PE Carlos Botelho,Rodrigues  S B M  2015,Tyrannidae,Camptostoma obsoletum,Camptostoma_obsoletum,8.1,Primulaceae,Myrsine umbellata,Myrsine_umbellata,Camptostoma obsoletumMyrsine umbellata,3.5,Mutualistic,Myrsine,umbellata,native,tree,3.8,4.4,3.7,black,1,NE,Aves,Passeriformes,Camptostoma,obsoletum,Small birds,8.1,5.02,1,RES,LC,Stable,PE Carlos Botelho,-24.141417,-47.974033,preciso,Rede de interaç_es entre aves frugêvoras e plantas em uma _rea de Mata Atl_ntica no sudeste do Brasil. Master thesis. UFSCAR Sorocaba,Network study
5605,PE Carlos Botelho,Rodrigues  S B M  2015,Thraupidae,Thraupis ornata,Thraupis_ornata,33,Primulaceae,Myrsine umbellata,Myrsine_umbellata,Thraupis ornataMyrsine umbellata,3.5,Mutualistic,Myrsine,umbellata,native,tree,3.8,4.4,3.7,black,1,NE,Aves,Passeriformes,Thraupis,ornata,Small birds,33,6.52,2,RES,LC,Stable,PE Carlos Botelho,-24.141417,-47.974033,preciso,Rede de interaç_es entre aves frugêvoras e plantas em uma _rea de Mata Atl_ntica no sudeste do Brasil. Master thesis. UFSCAR Sorocaba,Network study
5606,PE Carlos Botelho,Rodrigues  S B M  2015,Thraupidae,Thraupis palmarum,Thraupis_palmarum,39,Primulaceae,Myrsine umbellata,Myrsine_umbellata,Thraupis palmarumMyrsine umbellata,3.5,Mutualistic,Myrsine,umbellata,native,tree,3.8,4.4,3.7,black,1,NE,Aves,Passeriformes,Thraupis,palmarum,Small birds,39,8.28,2,RES,LC,Stable,PE Carlos Botelho,-24.141417,-47.974033,preciso,Rede de interaç_es entre aves frugêvoras e plantas em uma _rea de Mata Atl_ntica no sudeste do Brasil. Master thesis. UFSCAR Sorocaba,Network study
5607,PE Carlos Botelho,Rodrigues  S B M  2015,Tyrannidae,Attila phoenicurus,Attila_phoenicurus,32.3,Primulaceae,Myrsine umbellata,Myrsine_umbellata,Attila phoenicurusMyrsine umbellata,3.5,Mutualistic,Myrsine,umbellata,native,tree,3.8,4.4,3.7,black,1,NE,Aves,Passeriformes,Attila,phoenicurus,Small birds,32.3,11.77,1,RES,LC,Decreasing,PE Carlos Botelho,-24.141417,-47.974033,preciso,Rede de interaç_es entre aves frugêvoras e plantas em uma _rea de Mata Atl_ntica no sudeste do Brasil. Master thesis. UFSCAR Sorocaba,Network study
5608,PE Carlos Botelho,Rodrigues  S B M  2015,Thraupidae,Hemithraupis ruficapilla,Hemithraupis_ruficapilla,11,Primulaceae,Myrsine umbellata,Myrsine_umbellata,Hemithraupis ruficapillaMyrsine umbellata,3.5,Mutualistic,Myrsine,umbellata,native,tree,3.8,4.4,3.7,black,1,NE,Aves,Passeriformes,Hemithraupis,ruficapilla,Small birds,11,4,2,MIG,LC,Stable,PE Carlos Botelho,-24.141417,-47.974033,preciso,Rede de interaç_es entre aves frugêvoras e plantas em uma _rea de Mata Atl_ntica no sudeste do Brasil. Master thesis. UFSCAR Sorocaba,Network study
5609,PE Carlos Botelho,Rodrigues  S B M  2015,Tyrannidae,Mionectes rufiventris,Mionectes_rufiventris,13.3,Primulaceae,Myrsine umbellata,Myrsine_umbellata,Mionectes rufiventrisMyrsine umbellata,3.5,Mutualistic,Myrsine,umbellata,native,tree,3.8,4.4,3.7,black,1,NE,Aves,Passeriformes,Mionectes,rufiventris,Small birds,13.3,7.92,2,RES,LC,Stable,PE Carlos Botelho,-24.141417,-47.974033,preciso,Rede de interaç_es entre aves frugêvoras e plantas em uma _rea de Mata Atl_ntica no sudeste do Brasil. Master thesis. UFSCAR Sorocaba,Network study
5610,PE Carlos Botelho,Rodrigues  S B M  2015,Turdidae,Turdus rufiventris,Turdus_rufiventris,69.5,Primulaceae,Myrsine umbellata,Myrsine_umbellata,Turdus rufiventrisMyrsine umbellata,3.5,Mutualistic,Myrsine,umbellata,native,tree,3.8,4.4,3.7,black,1,NE,Aves,Passeriformes,Turdus,rufiventris,Small birds,69.5,13.25,2,RES,LC,Stable,PE Carlos Botelho,-24.141417,-47.974033,preciso,Rede de interaç_es entre aves frugêvoras e plantas em uma _rea de Mata Atl_ntica no sudeste do Brasil. Master thesis. UFSCAR Sorocaba,Network study
5611,PE Carlos Botelho,Rodrigues  S B M  2015,Thraupidae,Thraupis episcopus,Thraupis_episcopus,35,Primulaceae,Myrsine umbellata,Myrsine_umbellata,Thraupis episcopusMyrsine umbellata,3.5,Mutualistic,Myrsine,umbellata,native,tree,3.8,4.4,3.7,black,1,NE,Aves,Passeriformes,Thraupis,episcopus,Small birds,35,10.1,2,NA,LC,Stable,PE Carlos Botelho,-24.141417,-47.974033,preciso,Rede de interaç_es entre aves frugêvoras e plantas em uma _rea de Mata Atl_ntica no sudeste do Brasil. Master thesis. UFSCAR Sorocaba,Network study
5612,PE Carlos Botelho,Rodrigues  S B M  2015,Thraupidae,Tangara seledon,Tangara_seledon,18.7,Primulaceae,Myrsine umbellata,Myrsine_umbellata,Tangara seledonMyrsine umbellata,3.5,Mutualistic,Myrsine,umbellata,native,tree,3.8,4.4,3.7,black,1,NE,Aves,Passeriformes,Tangara,seledon,Small birds,18.7,6.12,2,RES,LC,Stable,PE Carlos Botelho,-24.141417,-47.974033,preciso,Rede de interaç_es entre aves frugêvoras e plantas em uma _rea de Mata Atl_ntica no sudeste do Brasil. Master thesis. UFSCAR Sorocaba,Network study
5613,PE Carlos Botelho,Rodrigues  S B M  2015,Tyrannidae,Myiozetetes similis,Myiozetetes_similis,28,Primulaceae,Myrsine umbellata,Myrsine_umbellata,Myiozetetes similisMyrsine umbellata,3.5,Mutualistic,Myrsine,umbellata,native,tree,3.8,4.4,3.7,black,1,NE,Aves,Passeriformes,Myiozetetes,similis,Small birds,28,9.52,1,MIG,LC,Stable,PE Carlos Botelho,-24.141417,-47.974033,preciso,Rede de interaç_es entre aves frugêvoras e plantas em uma _rea de Mata Atl_ntica no sudeste do Brasil. Master thesis. UFSCAR Sorocaba,Network study
5614,PE Carlos Botelho,Rodrigues  S B M  2015,Tyrannidae,Elaenia sp,Elaenia_sp,NA,Primulaceae,Myrsine umbellata,Myrsine_umbellata,Elaenia spMyrsine umbellata,3.5,Mutualistic,Myrsine,umbellata,native,tree,3.8,4.4,3.7,black,1,NE,Aves,Passeriformes,Elaenia,,Small birds,NA,NA,2,NA,NA,NA,PE Carlos Botelho,-24.141417,-47.974033,preciso,Rede de interaç_es entre aves frugêvoras e plantas em uma _rea de Mata Atl_ntica no sudeste do Brasil. Master thesis. UFSCAR Sorocaba,Network study
5615,PE Carlos Botelho,Rodrigues  S B M  2015,Tyrannidae,Empidonomus varius,Empidonomus_varius,27.1,Primulaceae,Myrsine umbellata,Myrsine_umbellata,Empidonomus variusMyrsine umbellata,3.5,Mutualistic,Myrsine,umbellata,native,tree,3.8,4.4,3.7,black,1,NE,Aves,Passeriformes,Empidonomus,varius,Small birds,27.1,9.91,1,MIG,LC,Stable,PE Carlos Botelho,-24.141417,-47.974033,preciso,Rede de interaç_es entre aves frugêvoras e plantas em uma _rea de Mata Atl_ntica no sudeste do Brasil. Master thesis. UFSCAR Sorocaba,Network study
5625,PE Carlos Botelho,Rodrigues  S B M  2015,Pipridae,Chiroxiphia caudata,Chiroxiphia_caudata,25.6,Rubiaceae,Psychotria gracilenta,Psychotria_gracilenta,Chiroxiphia caudataPsychotria gracilenta,NA,Mutualistic,Psychotria,gracilenta,native,scrub,NA,NA,NA,black,1,NE,Aves,Passeriformes,Chiroxiphia,caudata,Small birds,25.6,9.5,3,RES,LC,Stable,PE Carlos Botelho,-24.141417,-47.974033,preciso,Rede de interaç_es entre aves frugêvoras e plantas em uma _rea de Mata Atl_ntica no sudeste do Brasil. Master thesis. UFSCAR Sorocaba,Network study
5626,PE Carlos Botelho,Rodrigues  S B M  2015,Thraupidae,Tachyphonus coronatus,Tachyphonus_coronatus,29.3,Rubiaceae,Psychotria gracilenta,Psychotria_gracilenta,Tachyphonus coronatusPsychotria gracilenta,NA,Mutualistic,Psychotria,gracilenta,native,scrub,NA,NA,NA,black,1,NE,Aves,Passeriformes,Tachyphonus,coronatus,Small birds,29.3,8.42,2,RES,LC,Stable,PE Carlos Botelho,-24.141417,-47.974033,preciso,Rede de interaç_es entre aves frugêvoras e plantas em uma _rea de Mata Atl_ntica no sudeste do Brasil. Master thesis. UFSCAR Sorocaba,Network study
5627,PE Carlos Botelho,Rodrigues  S B M  2015,Thraupidae,Tangara cyanocephala,Tangara_cyanocephala,18,Rubiaceae,Psychotria gracilenta,Psychotria_gracilenta,Tangara cyanocephalaPsychotria gracilenta,NA,Mutualistic,Psychotria,gracilenta,native,scrub,NA,NA,NA,black,1,NE,Aves,Passeriformes,Tangara,cyanocephala,Small birds,18,5.17,2,RES,LC,Stable,PE Carlos Botelho,-24.141417,-47.974033,preciso,Rede de interaç_es entre aves frugêvoras e plantas em uma _rea de Mata Atl_ntica no sudeste do Brasil. Master thesis. UFSCAR Sorocaba,Network study
5628,PE Carlos Botelho,Rodrigues  S B M  2015,Thraupidae,Trichothraupis melanops,Trichothraupis_melanops,24.3,Rubiaceae,Psychotria gracilenta,Psychotria_gracilenta,Trichothraupis melanopsPsychotria gracilenta,NA,Mutualistic,Psychotria,gracilenta,native,scrub,NA,NA,NA,black,1,NE,Aves,Passeriformes,Trichothraupis,melanops,Small birds,24.3,8.53,2,RES,LC,Stable,PE Carlos Botelho,-24.141417,-47.974033,preciso,Rede de interaç_es entre aves frugêvoras e plantas em uma _rea de Mata Atl_ntica no sudeste do Brasil. Master thesis. UFSCAR Sorocaba,Network study
5629,PE Carlos Botelho,Rodrigues  S B M  2015,Cardinalidae,Habia rubica,Habia_rubica,34,Rubiaceae,Psychotria gracilenta,Psychotria_gracilenta,Habia rubicaPsychotria gracilenta,NA,Mutualistic,Psychotria,gracilenta,native,scrub,NA,NA,NA,black,1,NE,Aves,Passeriformes,Habia,rubica,Small birds,34,10.01,1,RES,LC,Decreasing,PE Carlos Botelho,-24.141417,-47.974033,preciso,Rede de interaç_es entre aves frugêvoras e plantas em uma _rea de Mata Atl_ntica no sudeste do Brasil. Master thesis. UFSCAR Sorocaba,Network study
5630,PE Carlos Botelho,Rodrigues  S B M  2015,Thraupidae,Tangara seledon,Tangara_seledon,18.7,Rubiaceae,Psychotria gracilenta,Psychotria_gracilenta,Tangara seledonPsychotria gracilenta,NA,Mutualistic,Psychotria,gracilenta,native,scrub,NA,NA,NA,black,1,NE,Aves,Passeriformes,Tangara,seledon,Small birds,18.7,6.12,2,RES,LC,Stable,PE Carlos Botelho,-24.141417,-47.974033,preciso,Rede de interaç_es entre aves frugêvoras e plantas em uma _rea de Mata Atl_ntica no sudeste do Brasil. Master thesis. UFSCAR Sorocaba,Network study
5631,PE Carlos Botelho,Rodrigues  S B M  2015,Cotingidae,Schiffornis virescens,Schiffornis_virescens,25.6,Rubiaceae,Psychotria gracilenta,Psychotria_gracilenta,Schiffornis virescensPsychotria gracilenta,NA,Mutualistic,Psychotria,gracilenta,native,scrub,NA,NA,NA,black,1,NE,Aves,Passeriformes,Schiffornis,virescens,Small birds,25.6,10.21,1,RES,LC,Stable,PE Carlos Botelho,-24.141417,-47.974033,preciso,Rede de interaç_es entre aves frugêvoras e plantas em uma _rea de Mata Atl_ntica no sudeste do Brasil. Master thesis. UFSCAR Sorocaba,Network study
5632,PE Carlos Botelho,Rodrigues  S B M  2015,Cotingidae,Tityra cayana,Tityra_cayana,68.1,Anacardiaceae,Schinus terebinthifolia,Schinus_terebinthifolia,Tityra cayanaSchinus terebinthifolia,3.5,Mutualistic,Schinus,terebinthifolia,native,tree,6,6,3.5,red,2,NE,Aves,Passeriformes,Tityra,cayana,Small birds,68.1,16.57,2,AM,LC,Decreasing,PE Carlos Botelho,-24.141417,-47.974033,preciso,Rede de interaç_es entre aves frugêvoras e plantas em uma _rea de Mata Atl_ntica no sudeste do Brasil. Master thesis. UFSCAR Sorocaba,Network study
5633,PE Carlos Botelho,Rodrigues  S B M  2015,Thraupidae,Tangara cyanocephala,Tangara_cyanocephala,18,Anacardiaceae,Schinus terebinthifolia,Schinus_terebinthifolia,Tangara cyanocephalaSchinus terebinthifolia,3.5,Mutualistic,Schinus,terebinthifolia,native,tree,6,6,3.5,red,2,NE,Aves,Passeriformes,Tangara,cyanocephala,Small birds,18,5.17,2,RES,LC,Stable,PE Carlos Botelho,-24.141417,-47.974033,preciso,Rede de interaç_es entre aves frugêvoras e plantas em uma _rea de Mata Atl_ntica no sudeste do Brasil. Master thesis. UFSCAR Sorocaba,Network study
5634,PE Carlos Botelho,Rodrigues  S B M  2015,Tyrannidae,Myiodynastes maculatus,Myiodynastes_maculatus,43.2,Anacardiaceae,Schinus terebinthifolia,Schinus_terebinthifolia,Myiodynastes maculatusSchinus terebinthifolia,3.5,Mutualistic,Schinus,terebinthifolia,native,tree,6,6,3.5,red,2,NE,Aves,Passeriformes,Myiodynastes,maculatus,Small birds,43.2,14.61,1,MIG,LC,Stable,PE Carlos Botelho,-24.141417,-47.974033,preciso,Rede de interaç_es entre aves frugêvoras e plantas em uma _rea de Mata Atl_ntica no sudeste do Brasil. Master thesis. UFSCAR Sorocaba,Network study
5635,PE Carlos Botelho,Rodrigues  S B M  2015,Parulidae,Parula pitiayumi,Parula_pitiayumi,6.95,Anacardiaceae,Schinus terebinthifolia,Schinus_terebinthifolia,Parula pitiayumiSchinus terebinthifolia,3.5,Mutualistic,Schinus,terebinthifolia,native,tree,6,6,3.5,red,2,NE,Aves,Passeriformes,Setophaga,pitiayumi,Small birds,6.95,NA,1,NA,LC,Increasing,PE Carlos Botelho,-24.141417,-47.974033,preciso,Rede de interaç_es entre aves frugêvoras e plantas em uma _rea de Mata Atl_ntica no sudeste do Brasil. Master thesis. UFSCAR Sorocaba,Network study
5636,PE Carlos Botelho,Rodrigues  S B M  2015,Thraupidae,Thraupis episcopus,Thraupis_episcopus,35,Anacardiaceae,Schinus terebinthifolia,Schinus_terebinthifolia,Thraupis episcopusSchinus terebinthifolia,3.5,Mutualistic,Schinus,terebinthifolia,native,tree,6,6,3.5,red,2,NE,Aves,Passeriformes,Thraupis,episcopus,Small birds,35,10.1,2,NA,LC,Stable,PE Carlos Botelho,-24.141417,-47.974033,preciso,Rede de interaç_es entre aves frugêvoras e plantas em uma _rea de Mata Atl_ntica no sudeste do Brasil. Master thesis. UFSCAR Sorocaba,Network study
5637,PE Carlos Botelho,Rodrigues  S B M  2015,Thraupidae,Tangara seledon,Tangara_seledon,18.7,Anacardiaceae,Schinus terebinthifolia,Schinus_terebinthifolia,Tangara seledonSchinus terebinthifolia,3.5,Mutualistic,Schinus,terebinthifolia,native,tree,6,6,3.5,red,2,NE,Aves,Passeriformes,Tangara,seledon,Small birds,18.7,6.12,2,RES,LC,Stable,PE Carlos Botelho,-24.141417,-47.974033,preciso,Rede de interaç_es entre aves frugêvoras e plantas em uma _rea de Mata Atl_ntica no sudeste do Brasil. Master thesis. UFSCAR Sorocaba,Network study
5638,PE Ilha do Cardoso,Castro E  R  2007,Turdidae,Turdus albicollis,Turdus_albicollis,54,Lauraceae,Aiouea saligna,Aiouea_saligna,Turdus albicollisAiouea saligna,9,Mutualistic,Aiouea,saligna,native,tree,10,17,16,black,1,NE,Aves,Passeriformes,Turdus,albicollis,Small birds,54,11.15,2,RES,LC,Stable,PE Ilha do Cardoso,-25.1219,-47.858,preciso,http://hdl.handle.net/11449/100627,Network study
